"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Sleeping Bags","CAT3E595177","CATE4A88343",NULL,NULL
"ACTIVE","All-Purpose Cleaners","CATD479E27D","CAT5A51A6AF",NULL,NULL
"ACTIVE","Bathroom Cleaners","CAT8A97EC0D","CAT5A51A6AF",NULL,NULL
"ACTIVE","Carpet Cleaners & Deodorizers","CATA1ADFAF9","CAT5A51A6AF",NULL,NULL
"ACTIVE","Cleaning Tools","CATE77F1B75","CAT5A51A6AF",NULL,NULL
"ACTIVE","Disinfectant Wipes","CATD51BA01C","CAT5A51A6AF",NULL,NULL
"ACTIVE","Drain Openers","CAT5EC8F786","CAT5A51A6AF",NULL,NULL
"ACTIVE","Floor Cleaners","CATC9B69603","CAT5A51A6AF",NULL,NULL
"ACTIVE","Glass Cleaners","CAT6FF9DD6E","CAT5A51A6AF",NULL,NULL
"ACTIVE","Kitchen Cleaners","CAT87DFF263","CAT5A51A6AF",NULL,NULL
"ACTIVE","Metal Polishes","CATFEE51B7E","CAT5A51A6AF",NULL,NULL
"ACTIVE","Paper Towels","CAT5FE8E064","CAT5A51A6AF",NULL,NULL
"ACTIVE","Septic Treatment","CATFAB6D560","CAT5A51A6AF",NULL,NULL
"ACTIVE","Upholstery Cleaners","CAT550249F3","CAT5A51A6AF",NULL,NULL
"ACTIVE","Wood Polish & Care","CAT78B13154","CAT5A51A6AF",NULL,NULL
"ACTIVE","Large Kitchen Bags","CAT539B6FEF","CAT156A21A1",NULL,NULL
"ACTIVE","Tall Kitchen Bags","CATB88F26FA","CAT156A21A1",NULL,NULL
"ACTIVE","Wastebasket Bags","CATE24948A1","CAT156A21A1",NULL,NULL
"ACTIVE","Cups","CAT4615F4A9","CATBA0A90FD",NULL,NULL
"ACTIVE","Napkins","CAT89D0653C","CATBA0A90FD",NULL,NULL
"ACTIVE","Plates","CAT66B0C612","CATBA0A90FD",NULL,NULL
"ACTIVE","Air Conditioner Accessories","CAT35C46E78","CAT5B7FA0EB",NULL,NULL
"ACTIVE","Air Conditioners","CAT84129176","CAT5B7FA0EB",NULL,NULL
"ACTIVE","Replacement Parts","CAT7FB54E18","CAT5B7FA0EB",NULL,NULL
"ACTIVE","Bar Tools & Glasses","CATE38C6118","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Bowls","CATA8B85A42","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Cups, Mugs & Saucers","CAT71798655","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Dinnerware Sets","CAT98EF651B","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Flatware","CAT42D52CCA","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Glassware & Drinkware","CATF1A00FED","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Dining & Entertaining","CAT350A903E","CATFC9990C0",NULL,NULL
"ACTIVE","Plates","CAT971FA80F","CAT350A903E",NULL,"dining & entertaining_plates"
"ACTIVE","Serveware","CATD954591A","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Tabletop Accessories","CAT64624C25","CAT0CA0DD4E",NULL,NULL
"ACTIVE","Bar Equipment","CAT4A9C1807","CATE312C7E9",NULL,NULL
"ACTIVE","Cold Food Tables","CAT2F2DFB1E","CATE312C7E9",NULL,NULL
"ACTIVE","Commercial Espresso Machines & Coffee Makers","CATF02D94B4","CATE312C7E9",NULL,NULL
"ACTIVE","Commercial Restaurant Sinks","CAT79614C7B","CATE312C7E9",NULL,NULL
"ACTIVE","Concession & Vending Equipment","CAT3921981B","CATE312C7E9",NULL,NULL
"ACTIVE","Cooking Equipment","CAT784313BB","CATE312C7E9",NULL,NULL
"ACTIVE","Cooking Equipment Accessories","CAT0C0A1F77","CATE312C7E9",NULL,NULL
"ACTIVE","Dishwashing Equipment","CATC3BA2341","CATE312C7E9",NULL,NULL
"ACTIVE","Display","CAT8683BDAC","CATE312C7E9",NULL,NULL
"ACTIVE","Disposables","CAT6809B776","CATE312C7E9",NULL,NULL
"ACTIVE","Food & Dish Transport","CATF8F6FC96","CATE312C7E9",NULL,NULL
"ACTIVE","Food Preparation Equipment","CATAB3AC239","CATE312C7E9",NULL,NULL
"ACTIVE","Food Warmers","CAT94B62081","CATE312C7E9",NULL,NULL
"ACTIVE","Menu & Check Displayers","CAT15C299B5","CATE312C7E9",NULL,NULL
"ACTIVE","Beer Brewing","CAT8D4FFDC0","CAT88DF013C",NULL,NULL
"ACTIVE","Cleaning & Sanitizing","CAT6763C28D","CAT88DF013C",NULL,NULL
"ACTIVE","Fermentation & More","CAT151504AD","CAT88DF013C",NULL,NULL
"ACTIVE","Labeling Supplies","CAT5F5A6DD4","CAT88DF013C",NULL,NULL
"ACTIVE","Measuring & Testing","CAT85CB87D8","CAT88DF013C",NULL,NULL
"ACTIVE","Racking & Storage","CAT06BE1263","CAT88DF013C",NULL,NULL
"ACTIVE","Wine Making","CAT471F3E67","CAT88DF013C",NULL,NULL
"ACTIVE","Cabinet & Drawer Organization","CAT3239DEAF","CATCB21EDC4",NULL,NULL
"ACTIVE","Countertop & Wall Organization","CAT808839A9","CATCB21EDC4",NULL,NULL
"ACTIVE","Dinnerware & Stemware Storage","CAT1BF6BC3A","CATCB21EDC4",NULL,NULL
"ACTIVE","Flatware & Utensil Storage","CATF7C8898E","CATCB21EDC4",NULL,NULL
"ACTIVE","Food Storage","CATE78E4D17","CATCB21EDC4",NULL,NULL
"ACTIVE","Kitchen Storage & Organization Accessories","CAT6C0AD112","CATCB21EDC4",NULL,NULL
"ACTIVE","Travel & To-Go Food Containers","CAT786ED426","CATCB21EDC4",NULL,NULL
"ACTIVE","Wine Racks & Cabinets","CAT7061FAD9","CATCB21EDC4",NULL,NULL
"ACTIVE","Sports Nutrition Shaker Bottles","CATA57CC4CB","CAT4F06B31B",NULL,NULL
"ACTIVE","Travel Insulated Tumblers","CAT387A7EFC","CAT4F06B31B",NULL,NULL
"ACTIVE","Water Bottles","CAT8ADF8F59","CAT4F06B31B",NULL,NULL
"ACTIVE","Caddies","CAT2618C901","CATE77F1B75",NULL,NULL
"ACTIVE","Cleaning Cloths","CAT7236F9E4","CATE77F1B75",NULL,NULL
"ACTIVE","Mopping","CATDE6179B3","CATE77F1B75",NULL,NULL
"ACTIVE","Sponges","CATBE65A579","CATE77F1B75",NULL,NULL
"ACTIVE","Squeegees","CATA13BD745","CATE77F1B75",NULL,NULL
"ACTIVE","Sweeping","CAT0F344160","CATE77F1B75",NULL,NULL
"ACTIVE","Apparel","CAT80E39292","CAT6809B776",NULL,NULL
"ACTIVE","Butcher & Freezer Paper","CATEF50F974","CAT6809B776",NULL,NULL
"ACTIVE","Cups & Straws","CATDF85124A","CAT6809B776",NULL,NULL
"ACTIVE","Disposables","CAT8685BE3C","CAT33145CFC",NULL,NULL
"ACTIVE","Napkins","CAT19B4364F","CAT8685BE3C",NULL,"disposables_napkins"
"ACTIVE","Plates & Cutlery","CAT472351DF","CAT6809B776",NULL,NULL
"ACTIVE","Serving Trays","CAT2576AD3A","CAT6809B776",NULL,NULL
"ACTIVE","Take Out Containers","CAT8235B0D0","CAT6809B776",NULL,NULL
