"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Umbrellas & Shade","CAT50789FD0","CATC50EE8D5",NULL,NULL
"ACTIVE","Cleaning Tools & Chemicals","CAT48B6A82D","CAT65073D84",NULL,NULL
"ACTIVE","Filters & Filter Media","CAT17587F8E","CAT65073D84",NULL,NULL
"ACTIVE","Heaters & Accessories","CATC6427C4B","CAT65073D84",NULL,NULL
"ACTIVE","Hot Tubs","CAT60555ED6","CAT65073D84",NULL,NULL
"ACTIVE","Parts & Accessories","CATFB6901FF","CAT65073D84",NULL,NULL
"ACTIVE","Pumps","CAT59EAD73E","CAT65073D84",NULL,NULL
"ACTIVE","Saunas","CATC3683C35","CAT65073D84",NULL,NULL
"ACTIVE","Swimming Pools","CAT27794E77","CAT65073D84",NULL,NULL
"ACTIVE","3D Printer Parts & Accessories","CATBB3C3ED1","CATAE9D959B",NULL,NULL
"ACTIVE","3D Printers","CATF6B82DE6","CATAE9D959B",NULL,NULL
"ACTIVE","3D Printing Supplies","CATF90E54F5","CATAE9D959B",NULL,NULL
"ACTIVE","3D Scanners","CAT1ED84985","CATAE9D959B",NULL,NULL
"ACTIVE","Band Saw Blades","CATA49FEF8A","CAT9C154F6B",NULL,NULL
"ACTIVE","Boring Bars","CAT819BE2FC","CAT9C154F6B",NULL,NULL
"ACTIVE","Brazed Tools","CAT819159A3","CAT9C154F6B",NULL,NULL
"ACTIVE","Broaches","CATEFE13D8A","CAT9C154F6B",NULL,NULL
"ACTIVE","Counterbores","CAT649E7073","CAT9C154F6B",NULL,NULL
"ACTIVE","Countersinks","CAT23EF3AC3","CAT9C154F6B",NULL,NULL
"ACTIVE","Cutting Burs","CATB54A3739","CAT9C154F6B",NULL,NULL
"ACTIVE","Cutting Tool Coolants","CAT2589D3B1","CAT9C154F6B",NULL,NULL
"ACTIVE","Deburring Cutters","CATC12CA584","CAT9C154F6B",NULL,NULL
"ACTIVE","Drill & Tap Sets","CAT91289CDA","CAT9C154F6B",NULL,NULL
"ACTIVE","Drill Adapters","CATFC980EB7","CAT9C154F6B",NULL,NULL
"ACTIVE","Fixturing Clamps","CATF2B99777","CAT9C154F6B",NULL,NULL
"ACTIVE","Hole Saws & Accessories","CAT70BB8D0D","CAT9C154F6B",NULL,NULL
"ACTIVE","Indexable Insert Holders","CAT88C689AC","CAT9C154F6B",NULL,NULL
"ACTIVE","Indexable Inserts","CAT87B510AC","CAT9C154F6B",NULL,NULL
"ACTIVE","Industrial Drill Bits","CAT47CB95A9","CAT9C154F6B",NULL,NULL
"ACTIVE","Knurling Tools","CATA5EA7F8D","CAT9C154F6B",NULL,NULL
"ACTIVE","Live Centers","CAT54FEF0C9","CAT9C154F6B",NULL,NULL
"ACTIVE","Metal Cutting Circular Saw Blades","CATA4621CB1","CAT9C154F6B",NULL,NULL
"ACTIVE","Metal Cutting Circular Saws","CATEA98B126","CAT9C154F6B",NULL,NULL
"ACTIVE","Milling Tools","CATC8E50D03","CAT9C154F6B",NULL,NULL
"ACTIVE","Port Contour Cutters","CAT4B6899A7","CAT9C154F6B",NULL,NULL
"ACTIVE","Punches","CATBAEC0944","CAT9C154F6B",NULL,NULL
"ACTIVE","Reamers","CATF82D88DA","CAT9C154F6B",NULL,NULL
"ACTIVE","Router Bits","CATAD486D97","CAT9C154F6B",NULL,NULL
"ACTIVE","Shell Reamer Arbors","CATEB2CA5D6","CAT9C154F6B",NULL,NULL
"ACTIVE","Slotting Cutters","CATC3F2B6EA","CAT9C154F6B",NULL,NULL
"ACTIVE","Thread Mills","CATDBDF41D3","CAT9C154F6B",NULL,NULL
"ACTIVE","Thread Repair Kits","CAT5F6A62AE","CAT9C154F6B",NULL,NULL
"ACTIVE","Threading Dies","CAT0B02F4AB","CAT9C154F6B",NULL,NULL
"ACTIVE","Threading Taps","CAT7533EE97","CAT9C154F6B",NULL,NULL
"ACTIVE","Tool Holders","CAT3A82DF30","CAT9C154F6B",NULL,NULL
"ACTIVE","Bearings","CATE2A2D1E9","CAT3100B900",NULL,NULL
"ACTIVE","Belts","CAT7A8DC7AB","CAT3100B900",NULL,NULL
"ACTIVE","Brakes & Clutches","CATD2744BA8","CAT3100B900",NULL,NULL
"ACTIVE","Chains","CAT8112F0F4","CAT3100B900",NULL,NULL
"ACTIVE","Control Cables","CAT77EC1FC8","CAT3100B900",NULL,NULL
"ACTIVE","Couplings, Collars & Universal Joiners","CATA369AA7C","CAT3100B900",NULL,NULL
"ACTIVE","Enclosures & Cases","CAT71EC456C","CAT3100B900",NULL,NULL
"ACTIVE","Gear Stock & Pinion Wire","CATC2377117","CAT3100B900",NULL,NULL
"ACTIVE","Gearboxes, Gearheads & Speed Reducers","CAT05ED0DD1","CAT3100B900",NULL,NULL
"ACTIVE","Gears","CAT88F0E86A","CAT3100B900",NULL,NULL
"ACTIVE","Linear Motion Products","CAT75F5E4CC","CAT3100B900",NULL,NULL
"ACTIVE","Lubricants and Oils","CAT99BE8108","CAT3100B900",NULL,NULL
"ACTIVE","Magnet Wire","CATA0EAAF9E","CAT3100B900",NULL,NULL
"ACTIVE","Power Take-Offs (PTO's)","CAT805A64BE","CAT3100B900",NULL,NULL
"ACTIVE","Pulleys & Sheaves","CAT1E7EA062","CAT3100B900",NULL,NULL
"ACTIVE","Ratchets & Pawls","CATA772C48C","CAT3100B900",NULL,NULL
"ACTIVE","Roller Chain Sprockets","CAT22CDEC78","CAT3100B900",NULL,NULL
"ACTIVE","Shafting","CAT994C4D3D","CAT3100B900",NULL,NULL
"ACTIVE","Shock & Vibration Control","CATD51623A4","CAT3100B900",NULL,NULL
"ACTIVE","Springs","CATBED72096","CAT3100B900",NULL,NULL
"ACTIVE","Worm Wheels","CAT23070D19","CAT3100B900",NULL,NULL
"ACTIVE","Domestic & Personal Robots","CAT596414F4","CATDC1EF9EF",NULL,NULL
"ACTIVE","Industrial Robots","CAT48F8FDC4","CATDC1EF9EF",NULL,NULL
"ACTIVE","Robot Parts & Accessories","CATC5C613E4","CATDC1EF9EF",NULL,NULL
"ACTIVE","Security & Surveillance Robots","CATA4D96358","CATDC1EF9EF",NULL,NULL
"ACTIVE","Unmanned Aerial Vehicles (UAVs)","CAT6A834B1A","CATDC1EF9EF",NULL,NULL
"ACTIVE","Car Polishes & Waxes","CATE5CB66F9","CATEB19A08E",NULL,NULL
"ACTIVE","Car Wash Equipment","CAT2C35CE75","CATEB19A08E",NULL,NULL
"ACTIVE","Cleaners","CAT3E017FA2","CATEB19A08E",NULL,NULL
"ACTIVE","Polishing & Rubbing Compounds","CATEE42EC11","CATEB19A08E",NULL,NULL
"ACTIVE","Protectants","CAT8F950EBC","CAT5684B6E9",NULL,NULL
"ACTIVE","Vacuums","CATE82B28A3","CAT5684B6E9",NULL,NULL
"ACTIVE","Vinyl Cleaners","CATE6CE9B0D","CAT5684B6E9",NULL,NULL
"ACTIVE","Cloths & Towels","CAT42776E6B","CAT8EEB23D9",NULL,NULL
"ACTIVE","Detailing Tools","CATEEEAD900","CAT8EEB23D9",NULL,NULL
