"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Dance Shoes","CATD90A1477","CAT5745F5F7",NULL,NULL
"ACTIVE","Athletic & Outdoor","CATD54F7D60","CAT5A8AD945",NULL,NULL
"ACTIVE","Rain Boots","CAT6D81F2D7","CATD54F7D60",NULL,NULL
"ACTIVE","Athletic & Outdoor","CATD6229401","CATEE76DF13",NULL,NULL
"ACTIVE","Snow Boots","CAT2BF76400","CATD6229401",NULL,NULL
"ACTIVE","Athletic & Outdoor","CAT114C0A2A","CAT64BFAE8C",NULL,NULL
"ACTIVE","Sport Sandals","CAT553F8678","CAT114C0A2A",NULL,NULL
"ACTIVE","Athletic & Outdoor","CAT8610B739","CATA5D506E2",NULL,NULL
"ACTIVE","Water Shoes","CATCD7B440E","CAT8610B739",NULL,NULL
"ACTIVE","Ballet","CAT64501A5B","CAT993BF1F2",NULL,NULL
"ACTIVE","Mary Jane","CAT01BD6904","CAT993BF1F2",NULL,NULL
"ACTIVE","Flats","CAT6BFFEB00","CAT7758651F",NULL,NULL
"ACTIVE","Oxfords & Loafers","CAT0C481138","CAT6BFFEB00",NULL,"flats_oxfords & loafers"
"ACTIVE","Bed Skirts","CAT643EF7E6","CAT73D542C3",NULL,NULL
"ACTIVE","Bedding Sets","CATA98052AF","CAT73D542C3",NULL,NULL
"ACTIVE","Bumpers","CAT2C7B9323","CAT73D542C3",NULL,NULL
"ACTIVE","Mattress Pads","CAT0B8E02F9","CAT73D542C3",NULL,NULL
"ACTIVE","Sheets","CATA2AB87C7","CAT73D542C3",NULL,NULL
"ACTIVE","Bed Blankets","CAT87F5CAF6","CAT07F0FE19",NULL,NULL
"ACTIVE","Blankets & Swaddling","CATD8EDCD96","CATDAB9BF93",NULL,NULL
"ACTIVE","Receiving Blankets","CAT843941D8","CATD8EDCD96",NULL,"blankets & swaddling_receiving blankets"
"ACTIVE","Swaddling Blankets","CAT5D9ED8B8","CAT07F0FE19",NULL,NULL
"ACTIVE","Toddler Blankets","CATD180B217","CAT07F0FE19",NULL,NULL
"ACTIVE","Blankets & Swaddling","CATA0C2E3A2","CAT3FF14264",NULL,NULL
"ACTIVE","Wearable Blankets","CAT9BFF3FA9","CATA0C2E3A2",NULL,"blankets & swaddling_wearable blankets"
"ACTIVE","Cradle Bedding","CATB735160D","CAT49DD9BD1",NULL,NULL
"ACTIVE","Bedding Sets","CAT5CBD2AAD","CATB735160D",NULL,"cradle bedding_bedding sets"
"ACTIVE","Cradle Bedding","CAT17DCBA3F","CAT84EAAD1F",NULL,NULL
"ACTIVE","Bumpers","CAT83516541","CAT17DCBA3F",NULL,"cradle bedding_bumpers"
"ACTIVE","Cradle Bedding","CAT502F0E21","CAT548C03B2",NULL,NULL
"ACTIVE","Mattress Pads","CAT31098117","CAT502F0E21",NULL,"cradle bedding_mattress pads"
"ACTIVE","Cradle Bedding","CAT740519E8","CAT49979F6C",NULL,NULL
"ACTIVE","Sheets","CATACCC2CB2","CAT740519E8",NULL,"cradle bedding_sheets"
