"status","categoryName","categoryId","parentId","image","Alias"
"ACTIVE","Home Theater Systems","CAT3DDEC2B5","CATE272723D",NULL,NULL
"ACTIVE","Speakers","CAT12FA9B9F","CAT3DDEC2B5",NULL,"home theater systems_speakers"
"ACTIVE","Sound Bars","CATF4B5A041","CATFCE58398",NULL,NULL
"ACTIVE","Complete Home Theater Systems","CAT93C412E2","CATFCE58398",NULL,NULL
"ACTIVE","CD & Tape Players","CAT99AC1854","CAT8BBAC699",NULL,NULL
"ACTIVE","Turntables","CAT1001FAA4","CAT8BBAC699",NULL,NULL
"ACTIVE","Boomboxes","CATC753A216","CAT74A17975",NULL,NULL
"ACTIVE","Shower Radios","CAT1E4E53C1","CAT74A17975",NULL,NULL
"ACTIVE","Guitar & Bass Accessories","CAT34AF4AE3","CATA81EC3A5",NULL,NULL
"ACTIVE","Keyboard Accessories","CAT82C5D4CA","CATA81EC3A5",NULL,NULL
"ACTIVE","Folk & World Instrument Accessories","CAT0B92D357","CATA81EC3A5",NULL,NULL
"ACTIVE","Drum & Percussion Accessories","CAT15CCC597","CATA81EC3A5",NULL,NULL
"ACTIVE","General Accessories","CATC35A468B","CATA81EC3A5",NULL,NULL
"ACTIVE","Brass Accessories","CAT2527548B","CATA81EC3A5",NULL,NULL
"ACTIVE","Orchestral Strings Accessories","CATADE53252","CATA81EC3A5",NULL,NULL
"ACTIVE","Wind & Woodwind Acces","CAT3D0624BB","CATA81EC3A5",NULL,NULL
"ACTIVE","Lighting Equipment & Accessories","CAT2694883A","CATAE0238E0",NULL,NULL
"ACTIVE","Monitors, Speakers & Subwoofers","CATA579691C","CATAE0238E0",NULL,NULL
"ACTIVE","Stage & Studio Cables","CAT2EA7B2FE","CATAE0238E0",NULL,NULL
"ACTIVE","Powered Mixers","CATD5B866D5","CATAE0238E0",NULL,NULL
"ACTIVE","PA Systems","CAT1678B839","CATAE0238E0",NULL,NULL
"ACTIVE","Special Effects","CAT0E51C57C","CATAE0238E0",NULL,NULL
"ACTIVE","Headphone & In-Ear Audio Monitors","CATF4D76A5D","CAT9095D0D2",NULL,NULL
"ACTIVE","Mixers & Accessories","CAT9359A03B","CAT9095D0D2",NULL,NULL
"ACTIVE","Studio Monitors","CAT0DC6A48F","CAT9095D0D2",NULL,NULL
"ACTIVE","Portable Recorders","CAT7C3A0E06","CAT9095D0D2",NULL,NULL
"ACTIVE","Computer Recording","CAT55E8BA62","CAT9095D0D2",NULL,NULL
"ACTIVE","Signal Processors","CATF7235C4E","CAT9095D0D2",NULL,NULL
"ACTIVE","Studio Environment","CAT4554DFAB","CAT9095D0D2",NULL,NULL
"ACTIVE","Folk & World","CAT9EE4BCD5","CAT6420DFC2",NULL,NULL
"ACTIVE","Pianos","CATA520B0A9","CAT6420DFC2",NULL,NULL
